time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3800000000000008,0.206077459802,-1.35308581472,11.9122827588,5.41563321023,6.12454194338,0.0,0.706789045441,-4.03556985683,1.85450367316,-1.33619661465,-0.286813055601,0.0,450.65820238,448.943558934,451.552094344,445.807817173
1.4400000000000008,0.251722642696,-1.61057145901,12.0184488303,5.33495225021,6.10700028724,0.0,0.816153187897,-4.55077638066,1.67704797045,-1.37212551702,-0.30672819632,0.0,450.317228754,448.616536953,451.001500771,446.140552506
1.5000000000000009,0.304217357188,-1.89960165119,12.112439477,5.25213380115,6.08829096398,0.0,0.93510057031,-5.08618438185,1.44817656354,-1.4059016296,-0.324655766313,0.0,450.181932135,448.629892249,450.650925367,445.857654114
1.560000000000001,0.364132167187,-2.2212033582,12.1910830745,5.16727896653,6.06858819937,0.0,1.0634371172,-5.63549662442,1.16512387766,-1.44078739972,-0.337091884719,0.0,450.08608445,448.968683476,450.279834114,445.287774319
1.620000000000001,0.432017879434,-2.57601441962,12.2510738529,5.08031916054,6.04822955323,0.0,1.20067805598,-6.19207213154,0.826195865966,-1.47707859088,-0.344149794756,0.0,449.885677571,449.196713386,450.33749693,445.120657236
1.680000000000001,0.508379139972,-2.96424176179,12.2890254049,4.99122451447,6.02751389909,0.0,1.34577116735,-6.74821622565,0.430432739376,-1.50855267212,-0.347573977919,0.0,449.582248298,449.183432893,450.251554321,445.317033074
1.740000000000001,0.593645733549,-3.38562135946,12.3015333241,4.90020559809,6.00650167682,0.0,1.49729208507,-7.2959587418,-0.0217543991843,-1.5439807708,-0.356043778164,0.0,449.948167273,449.136789843,450.181877451,444.81535767
1.8000000000000012,0.688153718517,-3.83940138861,12.2852590814,4.80704408883,5.9849811869,0.0,1.65357618002,-7.82706482285,-0.52861142904,-1.58149615368,-0.364517703439,0.0,449.812347788,448.994037772,450.172212308,444.513320961
1.8600000000000012,0.792140128816,-4.32436079679,12.2370114001,4.7116905775,5.96319034671,0.0,1.812962326,-8.33418595057,-1.08698472247,-1.61229913701,-0.360640066902,0.0,449.324338112,449.504201251,449.838331466,444.604503788
1.9200000000000013,0.905725533561,-4.83883770317,12.1538269703,4.61452459498,5.94163836695,0.0,1.97320770877,-8.81005300528,-1.69240606778,-1.63968864168,-0.356472284633,0.0,449.276244134,449.482679458,449.386415975,444.323217154
1.9800000000000013,1.02889787667,-5.38079515804,12.033048527,4.51569658949,5.92062485072,0.0,2.13218892299,-9.24947114847,-2.33922327533,-1.66880021739,-0.340020276524,0.0,448.899095986,450.107541087,449.260239068,443.954317944
2.0400000000000014,1.16150940898,-5.9479089961,11.8723800939,4.41503252621,5.90062023764,0.0,2.28750364447,-9.64809779605,-3.0211209321,-1.70804753039,-0.322718234572,0.0,448.895972212,450.185313883,449.453099208,443.198391313
2.1000000000000014,1.30327401979,-6.53764662361,11.6699080583,4.31200156279,5.88178429272,0.0,2.43699918758,-10.0033145327,-3.73176950831,-1.74903326527,-0.300510920409,0.0,448.473264518,450.174024721,449.58513539,443.040921969
2.1600000000000015,1.45378234159,-7.14735014179,11.4240917824,4.20658271159,5.86439883777,0.0,2.57873900828,-10.3135575897,-4.4651064812,-1.78112083126,-0.274105600238,0.0,448.225071102,450.281697145,448.850450901,442.883126486
2.2200000000000015,1.61253277813,-7.77432566619,11.133727881,4.09929644306,5.84855417977,0.0,2.71161425899,-10.5791445864,-5.21599529712,-1.80765792203,-0.249220291613,0.0,448.073587649,450.022914063,448.494457376,442.861733263
2.2800000000000016,1.77898414042,-8.41593437153,10.797883715,3.99046331211,5.83429624546,0.0,2.83543250831,-10.8015089246,-5.98060972601,-1.83040825613,-0.221089263107,0.0,448.018280466,450.244325106,448.262882193,442.839129851
2.3400000000000016,1.95260512587,-9.06962745296,10.4158171469,3.88043680571,5.82186993858,0.0,2.95071158521,-10.98212776,-6.75643837683,-1.84139452386,-0.188193661869,0.0,447.883842786,450.510012195,447.937934301,443.403134602
2.4000000000000017,2.13290279384,-9.73291553894,9.98692093034,3.76987411871,5.81130396797,0.0,3.0582092519,-11.1214477102,-7.54144283387,-1.84543696165,-0.15902869664,0.0,447.924916109,450.26157657,447.467058359,443.46366436
2.4600000000000017,2.31947037905,-10.4033423069,9.51065536832,3.65927982454,5.80255878637,0.0,3.16002669954,-11.2200326444,-8.33536759077,-1.83922998031,-0.127507478604,0.0,447.667306627,450.206039513,447.261928673,444.096323846
2.520000000000002,2.51202354559,-11.0784295379,8.98651435185,3.54932975632,5.79577735475,0.0,3.25810696986,-11.2765899597,-9.13724768298,-1.82177383758,-0.0936376249733,0.0,447.247751557,449.987657563,446.594668999,444.388070302
2.580000000000002,2.71043047351,-11.755614506,8.4140110833,3.44070665279,5.790842024,0.0,3.35555041733,-11.2895834441,-9.94731236775,-1.79422874682,-0.0659101833164,0.0,447.294197266,449.542255367,446.457222823,445.159735481
2.640000000000002,2.91474017884,-12.4322023777,7.79267904701,3.3336226247,5.78772839158,0.0,3.45526504758,-11.2561971669,-10.7646100462,-1.77063468931,-0.0329325668119,0.0,447.031167664,449.710021615,446.996294992,445.479815409
2.700000000000002,3.12517024503,-13.1053034835,7.12214460366,3.22802186889,5.78662632832,0.0,3.5599433283,-11.1727916289,-11.5869796313,-1.74466291611,0.00110514129019,0.0,446.875734038,449.643419887,447.404587815,446.177877957
2.760000000000002,3.34208463673,-13.7717988114,6.40221436526,3.12416657742,5.78748156047,0.0,3.67174450187,-11.0354609721,-12.4105434174,-1.71243052122,0.0323933470981,0.0,447.036275341,449.580126856,447.139068777,446.529584572
2.820000000000002,3.56598328862,-14.4283487463,5.63293189002,3.02284140424,5.78975283478,0.0,3.79299992821,-10.8408566732,-13.2312582098,-1.66259775584,0.0469974469127,0.0,447.761915131,448.949813423,446.837470813,447.804425484
2.880000000000002,3.79746687401,-15.0714486622,4.81465984734,2.92508800071,5.79263808868,0.0,3.9247204008,-10.5869705052,-14.0425712041,-1.59794435273,0.0501825670796,0.0,447.919721493,448.180212732,446.551512908,448.921771252
2.940000000000002,4.03717596108,-15.697533585,3.94818053277,2.83139528484,5.79555355047,0.0,4.0672417984,-10.2738102509,-14.8371465178,-1.52900395562,0.0452023617993,0.0,447.294121621,446.889550041,446.9047981,449.849579354
3.000000000000002,4.28577419286,-16.3030852901,3.03468907059,2.74210639067,5.79789906983,0.0,4.22101286803,-9.90290176968,-15.6086271275,-1.45399652944,0.0226281007805,0.0,447.458000722,445.616145942,447.163353707,450.831983938
3.0600000000000023,4.54394076993,-16.8847272117,2.07575496325,2.65838948817,5.7987344793,0.0,4.38609778233,-9.47752681718,-16.3509400591,-1.35703093665,-0.0157778651566,0.0,447.979856889,444.844257144,446.798073528,452.500137477
3.1200000000000023,4.81231453459,-17.4393734364,1.0733444006,2.58089122748,5.79722475824,0.0,4.56113426217,-9.00405218549,-17.0570518303,-1.25258531593,-0.0608672311243,0.0,447.489898353,443.801920731,446.834420449,453.428905778
3.1800000000000024,5.09147534466,-17.9643487261,0.0297563596777,2.51096999153,5.7930069713,0.0,4.74545816472,-8.48978260746,-17.7229562529,-1.12578845525,-0.135339012747,0.0,448.539057912,442.440103444,446.131588969,454.832679325
3.2400000000000024,5.38193455398,-18.4574880694,0.0,2.44927736778,5.78437494079,0.0,4.93758549727,-7.9443209667,-18.3453616577,-0.989262677467,-0.218552821254,0.0,448.499399612,441.659687674,445.943979178,455.743096428
